datum_von,datum_bis,jahr,monat,land,handelsart,handelsmenge_mwh,handelsmenge_abs_mwh,ist_gesamt
2024-04-01,2024-05-01,2024,4,Belgien,Import,-383197.25,383197.25,False
2024-04-01,2024-05-01,2024,4,Daenemark,Export,545770.9,545770.9,False
2024-04-01,2024-05-01,2024,4,Daenemark,Import,-1158180.0,1158180.0,False
2024-04-01,2024-05-01,2024,4,Frankreich,Export,144107.8,144107.8,False
2024-04-01,2024-05-01,2024,4,Frankreich,Import,-1070425.75,1070425.75,False
2024-04-01,2024-05-01,2024,4,Gesamt,Nettoexport,-2596588.61,2596588.61,True
2024-04-01,2024-05-01,2024,4,Luxemburg,Export,271781.15,271781.15,False
2024-04-01,2024-05-01,2024,4,Luxemburg,Import,0.0,0.0,False
2024-04-01,2024-05-01,2024,4,Niederlande,Export,448394.95,448394.95,False
2024-04-01,2024-05-01,2024,4,Niederlande,Import,-790298.2,790298.2,False
2024-04-01,2024-05-01,2024,4,Norwegen,Export,176082.0,176082.0,False
2024-04-01,2024-05-01,2024,4,Norwegen,Import,-604785.0,604785.0,False
2024-04-01,2024-05-01,2024,4,Oesterreich,Export,499621.13,499621.13,False
2024-04-01,2024-05-01,2024,4,Oesterreich,Import,-281402.57,281402.57,False
2024-04-01,2024-05-01,2024,4,Polen,Export,385232.4,385232.4,False
2024-04-01,2024-05-01,2024,4,Polen,Import,-228796.3,228796.3,False
2024-04-01,2024-05-01,2024,4,Schweden,Export,63061.8,63061.8,False
2024-04-01,2024-05-01,2024,4,Schweden,Import,-171983.3,171983.3,False
2024-04-01,2024-05-01,2024,4,Schweiz,Export,211853.61,211853.61,False
2024-04-01,2024-05-01,2024,4,Schweiz,Import,-927901.53,927901.53,False
2024-04-01,2024-05-01,2024,4,Tschechien,Export,404718.3,404718.3,False
2024-04-01,2024-05-01,2024,4,Tschechien,Import,-276848.3,276848.3,False
2024-05-01,2024-06-01,2024,5,Belgien,Export,259418.0,259418.0,False
2024-05-01,2024-06-01,2024,5,Belgien,Import,-644976.6,644976.6,False
2024-05-01,2024-06-01,2024,5,Daenemark,Export,540735.2,540735.2,False
2024-05-01,2024-06-01,2024,5,Daenemark,Import,-1551370.7,1551370.7,False
2024-05-01,2024-06-01,2024,5,Frankreich,Export,113960.25,113960.25,False
2024-05-01,2024-06-01,2024,5,Frankreich,Import,-1696583.75,1696583.75,False
2024-05-01,2024-06-01,2024,5,Gesamt,Nettoexport,-3753556.0,3753556.0,True
2024-05-01,2024-06-01,2024,5,Luxemburg,Export,285933.89,285933.89,False
2024-05-01,2024-06-01,2024,5,Luxemburg,Import,0.0,0.0,False
2024-05-01,2024-06-01,2024,5,Niederlande,Export,641178.45,641178.45,False
2024-05-01,2024-06-01,2024,5,Niederlande,Import,-636001.65,636001.65,False
2024-05-01,2024-06-01,2024,5,Norwegen,Export,108635.0,108635.0,False
2024-05-01,2024-06-01,2024,5,Norwegen,Import,-697254.0,697254.0,False
2024-05-01,2024-06-01,2024,5,Oesterreich,Export,505078.65,505078.65,False
2024-05-01,2024-06-01,2024,5,Oesterreich,Import,-262851.02,262851.02,False
2024-05-01,2024-06-01,2024,5,Polen,Export,505426.4,505426.4,False
2024-05-01,2024-06-01,2024,5,Polen,Import,-220458.7,220458.7,False
2024-05-01,2024-06-01,2024,5,Schweden,Export,42331.5,42331.5,False
2024-05-01,2024-06-01,2024,5,Schweden,Import,-326406.8,326406.8,False
2024-05-01,2024-06-01,2024,5,Schweiz,Export,128835.51,128835.51,False
2024-05-01,2024-06-01,2024,5,Schweiz,Import,-1097915.73,1097915.73,False
2024-05-01,2024-06-01,2024,5,Tschechien,Export,503025.8,503025.8,False
2024-05-01,2024-06-01,2024,5,Tschechien,Import,-254295.7,254295.7,False
2024-06-01,2024-07-01,2024,6,Belgien,Export,185619.65,185619.65,False
2024-06-01,2024-07-01,2024,6,Belgien,Import,-635260.72,635260.72,False
2024-06-01,2024-07-01,2024,6,Daenemark,Export,581298.1,581298.1,False
2024-06-01,2024-07-01,2024,6,Daenemark,Import,-1525446.6,1525446.6,False
2024-06-01,2024-07-01,2024,6,Frankreich,Export,58834.14,58834.14,False
2024-06-01,2024-07-01,2024,6,Frankreich,Import,-1793559.34,1793559.34,False
2024-06-01,2024-07-01,2024,6,Gesamt,Nettoexport,-3764039.2,3764039.2,True
2024-06-01,2024-07-01,2024,6,Luxemburg,Export,271815.88,271815.88,False
2024-06-01,2024-07-01,2024,6,Luxemburg,Import,0.0,0.0,False
2024-06-01,2024-07-01,2024,6,Niederlande,Export,470806.4,470806.4,False
2024-06-01,2024-07-01,2024,6,Niederlande,Import,-811566.95,811566.95,False
2024-06-01,2024-07-01,2024,6,Norwegen,Export,134661.0,134661.0,False
2024-06-01,2024-07-01,2024,6,Norwegen,Import,-675141.0,675141.0,False
2024-06-01,2024-07-01,2024,6,Oesterreich,Export,512244.48,512244.48,False
2024-06-01,2024-07-01,2024,6,Oesterreich,Import,-189653.02,189653.02,False
2024-06-01,2024-07-01,2024,6,Polen,Export,600060.2,600060.2,False
2024-06-01,2024-07-01,2024,6,Polen,Import,-135360.4,135360.4,False
2024-06-01,2024-07-01,2024,6,Schweden,Export,42635.4,42635.4,False
2024-06-01,2024-07-01,2024,6,Schweden,Import,-217628.5,217628.5,False
2024-06-01,2024-07-01,2024,6,Schweiz,Export,51727.1,51727.1,False
2024-06-01,2024-07-01,2024,6,Schweiz,Import,-1042877.91,1042877.91,False
2024-06-01,2024-07-01,2024,6,Tschechien,Export,532366.9,532366.9,False
2024-06-01,2024-07-01,2024,6,Tschechien,Import,-179614.0,179614.0,False
2024-07-01,2024-08-01,2024,7,Belgien,Export,251667.47,251667.47,False
2024-07-01,2024-08-01,2024,7,Belgien,Import,-631990.95,631990.95,False
2024-07-01,2024-08-01,2024,7,Daenemark,Export,545522.5,545522.5,False
2024-07-01,2024-08-01,2024,7,Daenemark,Import,-1660635.3,1660635.3,False
2024-07-01,2024-08-01,2024,7,Frankreich,Export,69491.45,69491.45,False
2024-07-01,2024-08-01,2024,7,Frankreich,Import,-1841797.38,1841797.38,False
2024-07-01,2024-08-01,2024,7,Gesamt,Nettoexport,-4488963.41,4488963.41,True
2024-07-01,2024-08-01,2024,7,Luxemburg,Export,287467.72,287467.72,False
2024-07-01,2024-08-01,2024,7,Luxemburg,Import,0.0,0.0,False
2024-07-01,2024-08-01,2024,7,Niederlande,Export,484904.45,484904.45,False
2024-07-01,2024-08-01,2024,7,Niederlande,Import,-813999.05,813999.05,False
2024-07-01,2024-08-01,2024,7,Norwegen,Export,157527.0,157527.0,False
2024-07-01,2024-08-01,2024,7,Norwegen,Import,-692236.0,692236.0,False
2024-07-01,2024-08-01,2024,7,Oesterreich,Export,629140.48,629140.48,False
2024-07-01,2024-08-01,2024,7,Oesterreich,Import,-107820.29,107820.29,False
2024-07-01,2024-08-01,2024,7,Polen,Export,598017.8,598017.8,False
2024-07-01,2024-08-01,2024,7,Polen,Import,-107580.0,107580.0,False
2024-07-01,2024-08-01,2024,7,Schweden,Export,39112.0,39112.0,False
2024-07-01,2024-08-01,2024,7,Schweden,Import,-293372.0,293372.0,False
2024-07-01,2024-08-01,2024,7,Schweiz,Export,30400.7,30400.7,False
2024-07-01,2024-08-01,2024,7,Schweiz,Import,-1717960.24,1717960.24,False
2024-07-01,2024-08-01,2024,7,Tschechien,Export,501399.93,501399.93,False
2024-07-01,2024-08-01,2024,7,Tschechien,Import,-216223.7,216223.7,False
2024-08-01,2024-09-01,2024,8,Belgien,Export,210188.13,210188.13,False
2024-08-01,2024-09-01,2024,8,Belgien,Import,-621784.25,621784.25,False
2024-08-01,2024-09-01,2024,8,Daenemark,Export,457337.8,457337.8,False
2024-08-01,2024-09-01,2024,8,Daenemark,Import,-1732033.5,1732033.5,False
2024-08-01,2024-09-01,2024,8,Frankreich,Export,150744.88,150744.88,False
2024-08-01,2024-09-01,2024,8,Frankreich,Import,-1644809.94,1644809.94,False
2024-08-01,2024-09-01,2024,8,Gesamt,Nettoexport,-4388005.13,4388005.13,True
2024-08-01,2024-09-01,2024,8,Luxemburg,Export,265899.01,265899.01,False
2024-08-01,2024-09-01,2024,8,Luxemburg,Import,0.0,0.0,False
2024-08-01,2024-09-01,2024,8,Niederlande,Export,450589.95,450589.95,False
2024-08-01,2024-09-01,2024,8,Niederlande,Import,-1102964.05,1102964.05,False
2024-08-01,2024-09-01,2024,8,Norwegen,Export,102393.0,102393.0,False
2024-08-01,2024-09-01,2024,8,Norwegen,Import,-714700.0,714700.0,False
2024-08-01,2024-09-01,2024,8,Oesterreich,Export,800002.86,800002.86,False
2024-08-01,2024-09-01,2024,8,Oesterreich,Import,-80920.88,80920.88,False
2024-08-01,2024-09-01,2024,8,Polen,Export,521647.7,521647.7,False
2024-08-01,2024-09-01,2024,8,Polen,Import,-163177.8,163177.8,False
2024-08-01,2024-09-01,2024,8,Schweden,Export,19745.0,19745.0,False
2024-08-01,2024-09-01,2024,8,Schweden,Import,-293413.0,293413.0,False
2024-08-01,2024-09-01,2024,8,Schweiz,Export,106141.54,106141.54,False
2024-08-01,2024-09-01,2024,8,Schweiz,Import,-1398156.31,1398156.31,False
2024-08-01,2024-09-01,2024,8,Tschechien,Export,487716.6,487716.6,False
2024-08-01,2024-09-01,2024,8,Tschechien,Import,-208451.87,208451.87,False
2024-09-01,2024-10-01,2024,9,Belgien,Export,222336.8,222336.8,False
2024-09-01,2024-10-01,2024,9,Belgien,Import,-582248.75,582248.75,False
2024-09-01,2024-10-01,2024,9,Daenemark,Export,590305.7,590305.7,False
2024-09-01,2024-10-01,2024,9,Daenemark,Import,-1454292.1,1454292.1,False
2024-09-01,2024-10-01,2024,9,Frankreich,Export,146445.91,146445.91,False
2024-09-01,2024-10-01,2024,9,Frankreich,Import,-1480389.49,1480389.49,False
2024-09-01,2024-10-01,2024,9,Gesamt,Nettoexport,-2806204.88,2806204.88,True
2024-09-01,2024-10-01,2024,9,Luxemburg,Export,263639.57,263639.57,False
2024-09-01,2024-10-01,2024,9,Luxemburg,Import,0.0,0.0,False
2024-09-01,2024-10-01,2024,9,Niederlande,Export,613890.85,613890.85,False
2024-09-01,2024-10-01,2024,9,Niederlande,Import,-535810.65,535810.65,False
2024-09-01,2024-10-01,2024,9,Norwegen,Export,96447.0,96447.0,False
2024-09-01,2024-10-01,2024,9,Norwegen,Import,-519481.0,519481.0,False
2024-09-01,2024-10-01,2024,9,Oesterreich,Export,679040.66,679040.66,False
2024-09-01,2024-10-01,2024,9,Oesterreich,Import,-148521.27,148521.27,False
2024-09-01,2024-10-01,2024,9,Polen,Export,347990.1,347990.1,False
2024-09-01,2024-10-01,2024,9,Polen,Import,-263518.6,263518.6,False
2024-09-01,2024-10-01,2024,9,Schweden,Export,9680.0,9680.0,False
2024-09-01,2024-10-01,2024,9,Schweden,Import,-108439.0,108439.0,False
2024-09-01,2024-10-01,2024,9,Schweiz,Export,213923.44,213923.44,False
2024-09-01,2024-10-01,2024,9,Schweiz,Import,-892098.82,892098.82,False
2024-09-01,2024-10-01,2024,9,Tschechien,Export,318966.67,318966.67,False
2024-09-01,2024-10-01,2024,9,Tschechien,Import,-324071.9,324071.9,False
2024-10-01,2024-11-01,2024,10,Belgien,Export,239261.5,239261.5,False
2024-10-01,2024-11-01,2024,10,Belgien,Import,-611588.47,611588.47,False
2024-10-01,2024-11-01,2024,10,Daenemark,Export,359230.3,359230.3,False
2024-10-01,2024-11-01,2024,10,Daenemark,Import,-1555775.9,1555775.9,False
2024-10-01,2024-11-01,2024,10,Frankreich,Export,68732.34,68732.34,False
2024-10-01,2024-11-01,2024,10,Frankreich,Import,-1354941.49,1354941.49,False
2024-10-01,2024-11-01,2024,10,Gesamt,Nettoexport,-3797097.67,3797097.67,True
2024-10-01,2024-11-01,2024,10,Luxemburg,Export,311155.72,311155.72,False
2024-10-01,2024-11-01,2024,10,Luxemburg,Import,0.0,0.0,False
2024-10-01,2024-11-01,2024,10,Niederlande,Export,873581.45,873581.45,False
2024-10-01,2024-11-01,2024,10,Niederlande,Import,-383900.5,383900.5,False
2024-10-01,2024-11-01,2024,10,Norwegen,Export,64313.0,64313.0,False
2024-10-01,2024-11-01,2024,10,Norwegen,Import,-642548.0,642548.0,False
2024-10-01,2024-11-01,2024,10,Oesterreich,Export,325700.17,325700.17,False
2024-10-01,2024-11-01,2024,10,Oesterreich,Import,-365222.9,365222.9,False
2024-10-01,2024-11-01,2024,10,Polen,Export,451368.7,451368.7,False
2024-10-01,2024-11-01,2024,10,Polen,Import,-291583.2,291583.2,False
2024-10-01,2024-11-01,2024,10,Schweden,Export,9508.0,9508.0,False
2024-10-01,2024-11-01,2024,10,Schweden,Import,-287583.0,287583.0,False
2024-10-01,2024-11-01,2024,10,Schweiz,Export,168076.31,168076.31,False
2024-10-01,2024-11-01,2024,10,Schweiz,Import,-1114224.54,1114224.54,False
2024-10-01,2024-11-01,2024,10,Tschechien,Export,306509.32,306509.32,False
2024-10-01,2024-11-01,2024,10,Tschechien,Import,-367166.48,367166.48,False
2024-11-01,2024-12-01,2024,11,Belgien,Export,401607.03,401607.03,False
2024-11-01,2024-12-01,2024,11,Belgien,Import,-457637.93,457637.93,False
2024-11-01,2024-12-01,2024,11,Daenemark,Export,345808.6,345808.6,False
2024-11-01,2024-12-01,2024,11,Daenemark,Import,-1546908.4,1546908.4,False
2024-11-01,2024-12-01,2024,11,Frankreich,Export,317490.17,317490.17,False
2024-11-01,2024-12-01,2024,11,Frankreich,Import,-960632.92,960632.92,False
2024-11-01,2024-12-01,2024,11,Gesamt,Nettoexport,-1487584.46,1487584.46,True
2024-11-01,2024-12-01,2024,11,Luxemburg,Export,330884.45,330884.45,False
2024-11-01,2024-12-01,2024,11,Luxemburg,Import,0.0,0.0,False
2024-11-01,2024-12-01,2024,11,Niederlande,Export,442447.55,442447.55,False
2024-11-01,2024-12-01,2024,11,Niederlande,Import,-1009944.95,1009944.95,False
2024-11-01,2024-12-01,2024,11,Norwegen,Export,55884.0,55884.0,False
2024-11-01,2024-12-01,2024,11,Norwegen,Import,-656451.0,656451.0,False
2024-11-01,2024-12-01,2024,11,Oesterreich,Export,1166122.74,1166122.74,False
2024-11-01,2024-12-01,2024,11,Oesterreich,Import,-130521.77,130521.77,False
2024-11-01,2024-12-01,2024,11,Polen,Export,501256.1,501256.1,False
2024-11-01,2024-12-01,2024,11,Polen,Import,-240734.6,240734.6,False
2024-11-01,2024-12-01,2024,11,Schweden,Export,20958.0,20958.0,False
2024-11-01,2024-12-01,2024,11,Schweden,Import,-332809.0,332809.0,False
2024-11-01,2024-12-01,2024,11,Schweiz,Export,432700.59,432700.59,False
2024-11-01,2024-12-01,2024,11,Schweiz,Import,-505762.2,505762.2,False
2024-11-01,2024-12-01,2024,11,Tschechien,Export,586602.4,586602.4,False
2024-11-01,2024-12-01,2024,11,Tschechien,Import,-247943.32,247943.32,False
2024-12-01,2025-01-01,2024,12,Belgien,Export,453514.57,453514.57,False
2024-12-01,2025-01-01,2024,12,Belgien,Import,-340913.85,340913.85,False
2024-12-01,2025-01-01,2024,12,Daenemark,Export,254144.6,254144.6,False
2024-12-01,2025-01-01,2024,12,Daenemark,Import,-1975185.6,1975185.6,False
2024-12-01,2025-01-01,2024,12,Frankreich,Export,741141.1,741141.1,False
2024-12-01,2025-01-01,2024,12,Frankreich,Import,-772903.55,772903.55,False
2024-12-01,2025-01-01,2024,12,Gesamt,Nettoexport,-349752.56,349752.56,True
2024-12-01,2025-01-01,2024,12,Luxemburg,Export,318837.36,318837.36,False
2024-12-01,2025-01-01,2024,12,Luxemburg,Import,0.0,0.0,False
2024-12-01,2025-01-01,2024,12,Niederlande,Export,405746.25,405746.25,False
2024-12-01,2025-01-01,2024,12,Niederlande,Import,-771748.4,771748.4,False
2024-12-01,2025-01-01,2024,12,Norwegen,Export,48990.0,48990.0,False
2024-12-01,2025-01-01,2024,12,Norwegen,Import,-688643.0,688643.0,False
2024-12-01,2025-01-01,2024,12,Oesterreich,Export,1612239.36,1612239.36,False
2024-12-01,2025-01-01,2024,12,Oesterreich,Import,-82492.96,82492.96,False
2024-12-01,2025-01-01,2024,12,Polen,Export,498273.7,498273.7,False
2024-12-01,2025-01-01,2024,12,Polen,Import,-230763.7,230763.7,False
2024-12-01,2025-01-01,2024,12,Schweden,Export,8326.0,8326.0,False
2024-12-01,2025-01-01,2024,12,Schweden,Import,-391790.0,391790.0,False
2024-12-01,2025-01-01,2024,12,Schweiz,Export,471920.98,471920.98,False
2024-12-01,2025-01-01,2024,12,Schweiz,Import,-374230.93,374230.93,False
2024-12-01,2025-01-01,2024,12,Tschechien,Export,673261.68,673261.68,False
2024-12-01,2025-01-01,2024,12,Tschechien,Import,-207476.17,207476.17,False
2025-01-01,2025-02-01,2025,1,Belgien,Export,447875.9,447875.9,False
2025-01-01,2025-02-01,2025,1,Belgien,Import,-417903.95,417903.95,False
2025-01-01,2025-02-01,2025,1,Daenemark,Export,435423.7,435423.7,False
2025-01-01,2025-02-01,2025,1,Daenemark,Import,-1802362.5,1802362.5,False
2025-01-01,2025-02-01,2025,1,Frankreich,Export,452891.95,452891.95,False
2025-01-01,2025-02-01,2025,1,Frankreich,Import,-1004578.08,1004578.08,False
2025-01-01,2025-02-01,2025,1,Gesamt,Nettoexport,-516328.59,516328.59,True
2025-01-01,2025-02-01,2025,1,Luxemburg,Export,345389.1,345389.1,False
2025-01-01,2025-02-01,2025,1,Luxemburg,Import,0.0,0.0,False
2025-01-01,2025-02-01,2025,1,Niederlande,Export,507273.25,507273.25,False
2025-01-01,2025-02-01,2025,1,Niederlande,Import,-809087.45,809087.45,False
2025-01-01,2025-02-01,2025,1,Norwegen,Export,80757.0,80757.0,False
2025-01-01,2025-02-01,2025,1,Norwegen,Import,-745684.0,745684.0,False
2025-01-01,2025-02-01,2025,1,Oesterreich,Export,1620238.93,1620238.93,False
2025-01-01,2025-02-01,2025,1,Oesterreich,Import,-49949.07,49949.07,False
2025-01-01,2025-02-01,2025,1,Polen,Export,410564.9,410564.9,False
2025-01-01,2025-02-01,2025,1,Polen,Import,-304955.3,304955.3,False
2025-01-01,2025-02-01,2025,1,Schweden,Export,17438.0,17438.0,False
2025-01-01,2025-02-01,2025,1,Schweden,Import,-338689.0,338689.0,False
2025-01-01,2025-02-01,2025,1,Schweiz,Export,538904.07,538904.07,False
2025-01-01,2025-02-01,2025,1,Schweiz,Import,-324021.43,324021.43,False
2025-01-01,2025-02-01,2025,1,Tschechien,Export,600652.95,600652.95,False
2025-01-01,2025-02-01,2025,1,Tschechien,Import,-176507.55,176507.55,False
2025-02-01,2025-03-01,2025,2,Belgien,Export,374918.4,374918.4,False
2025-02-01,2025-03-01,2025,2,Belgien,Import,-401865.15,401865.15,False
2025-02-01,2025-03-01,2025,2,Daenemark,Export,230834.6,230834.6,False
2025-02-01,2025-03-01,2025,2,Daenemark,Import,-1824993.7,1824993.7,False
2025-02-01,2025-03-01,2025,2,Frankreich,Export,481472.16,481472.16,False
2025-02-01,2025-03-01,2025,2,Frankreich,Import,-834135.06,834135.06,False
2025-02-01,2025-03-01,2025,2,Gesamt,Nettoexport,-1505560.52,1505560.52,True
2025-02-01,2025-03-01,2025,2,Luxemburg,Export,334289.55,334289.55,False
2025-02-01,2025-03-01,2025,2,Luxemburg,Import,0.0,0.0,False
2025-02-01,2025-03-01,2025,2,Niederlande,Export,293906.45,293906.45,False
2025-02-01,2025-03-01,2025,2,Niederlande,Import,-1357334.05,1357334.05,False
2025-02-01,2025-03-01,2025,2,Norwegen,Export,12197.0,12197.0,False
2025-02-01,2025-03-01,2025,2,Norwegen,Import,-817659.0,817659.0,False
2025-02-01,2025-03-01,2025,2,Oesterreich,Export,1359350.55,1359350.55,False
2025-02-01,2025-03-01,2025,2,Oesterreich,Import,-50313.18,50313.18,False
2025-02-01,2025-03-01,2025,2,Polen,Export,504237.9,504237.9,False
2025-02-01,2025-03-01,2025,2,Polen,Import,-263444.5,263444.5,False
2025-02-01,2025-03-01,2025,2,Schweden,Export,1843.0,1843.0,False
2025-02-01,2025-03-01,2025,2,Schweden,Import,-257603.0,257603.0,False
2025-02-01,2025-03-01,2025,2,Schweiz,Export,620888.62,620888.62,False
2025-02-01,2025-03-01,2025,2,Schweiz,Import,-258344.59,258344.59,False
2025-02-01,2025-03-01,2025,2,Tschechien,Export,545347.02,545347.02,False
2025-02-01,2025-03-01,2025,2,Tschechien,Import,-199153.55,199153.55,False
2025-03-01,2025-04-01,2025,3,Belgien,Export,230824.45,230824.45,False
2025-03-01,2025-04-01,2025,3,Belgien,Import,-502324.42,502324.42,False
2025-03-01,2025-04-01,2025,3,Daenemark,Export,431235.52,431235.52,False
2025-03-01,2025-04-01,2025,3,Daenemark,Import,-1906988.9,1906988.9,False
2025-03-01,2025-04-01,2025,3,Frankreich,Export,317794.77,317794.77,False
2025-03-01,2025-04-01,2025,3,Frankreich,Import,-813353.0,813353.0,False
2025-03-01,2025-04-01,2025,3,Gesamt,Nettoexport,-1992665.08,1992665.08,True
2025-03-01,2025-04-01,2025,3,Luxemburg,Export,304035.13,304035.13,False
2025-03-01,2025-04-01,2025,3,Luxemburg,Import,0.0,0.0,False
2025-03-01,2025-04-01,2025,3,Niederlande,Export,372992.75,372992.75,False
2025-03-01,2025-04-01,2025,3,Niederlande,Import,-1281576.85,1281576.85,False
2025-03-01,2025-04-01,2025,3,Norwegen,Export,40878.5,40878.5,False
2025-03-01,2025-04-01,2025,3,Norwegen,Import,-595481.0,595481.0,False
2025-03-01,2025-04-01,2025,3,Oesterreich,Export,1024887.18,1024887.18,False
2025-03-01,2025-04-01,2025,3,Oesterreich,Import,-98117.53,98117.53,False
2025-03-01,2025-04-01,2025,3,Polen,Export,351809.38,351809.38,False
2025-03-01,2025-04-01,2025,3,Polen,Import,-335792.35,335792.35,False
2025-03-01,2025-04-01,2025,3,Schweden,Export,39212.0,39212.0,False
2025-03-01,2025-04-01,2025,3,Schweden,Import,-265244.0,265244.0,False
2025-03-01,2025-04-01,2025,3,Schweiz,Export,780431.37,780431.37,False
2025-03-01,2025-04-01,2025,3,Schweiz,Import,-175907.45,175907.45,False
2025-03-01,2025-04-01,2025,3,Tschechien,Export,403286.37,403286.37,False
2025-03-01,2025-04-01,2025,3,Tschechien,Import,-315267.0,315267.0,False
2025-04-01,2025-05-01,2025,4,Belgien,Export,133348.47,133348.47,False
2025-04-01,2025-05-01,2025,4,Belgien,Import,-304900.18,304900.18,False
2025-04-01,2025-05-01,2025,4,Daenemark,Export,734550.22,734550.22,False
2025-04-01,2025-05-01,2025,4,Daenemark,Import,-1479606.8,1479606.8,False
2025-04-01,2025-05-01,2025,4,Frankreich,Export,160130.33,160130.33,False
2025-04-01,2025-05-01,2025,4,Frankreich,Import,-923100.37,923100.37,False
2025-04-01,2025-05-01,2025,4,Gesamt,Nettoexport,-2561245.81,2561245.81,True
2025-04-01,2025-05-01,2025,4,Luxemburg,Export,263055.0,263055.0,False
2025-04-01,2025-05-01,2025,4,Luxemburg,Import,0.0,0.0,False
2025-04-01,2025-05-01,2025,4,Niederlande,Export,415928.15,415928.15,False
2025-04-01,2025-05-01,2025,4,Niederlande,Import,-787856.93,787856.93,False
2025-04-01,2025-05-01,2025,4,Norwegen,Export,119264.0,119264.0,False
2025-04-01,2025-05-01,2025,4,Norwegen,Import,-602044.25,602044.25,False
2025-04-01,2025-05-01,2025,4,Oesterreich,Export,592693.4,592693.4,False
2025-04-01,2025-05-01,2025,4,Oesterreich,Import,-258162.84,258162.84,False
2025-04-01,2025-05-01,2025,4,Polen,Export,297476.18,297476.18,False
2025-04-01,2025-05-01,2025,4,Polen,Import,-424048.35,424048.35,False
2025-04-01,2025-05-01,2025,4,Schweden,Export,49486.0,49486.0,False
2025-04-01,2025-05-01,2025,4,Schweden,Import,-306977.0,306977.0,False
2025-04-01,2025-05-01,2025,4,Schweiz,Export,421552.71,421552.71,False
2025-04-01,2025-05-01,2025,4,Schweiz,Import,-578614.52,578614.52,False
2025-04-01,2025-05-01,2025,4,Tschechien,Export,324723.67,324723.67,False
2025-04-01,2025-05-01,2025,4,Tschechien,Import,-408142.73,408142.73,False
2025-05-01,2025-06-01,2025,5,Belgien,Export,219815.78,219815.78,False
2025-05-01,2025-06-01,2025,5,Belgien,Import,-387185.95,387185.95,False
2025-05-01,2025-06-01,2025,5,Daenemark,Export,776816.05,776816.05,False
2025-05-01,2025-06-01,2025,5,Daenemark,Import,-1310520.82,1310520.82,False
2025-05-01,2025-06-01,2025,5,Frankreich,Export,113004.57,113004.57,False
2025-05-01,2025-06-01,2025,5,Frankreich,Import,-1055589.84,1055589.84,False
2025-05-01,2025-06-01,2025,5,Gesamt,Nettoexport,-1859347.19,1859347.19,True
2025-05-01,2025-06-01,2025,5,Luxemburg,Export,253360.26,253360.26,False
2025-05-01,2025-06-01,2025,5,Luxemburg,Import,0.0,0.0,False
2025-05-01,2025-06-01,2025,5,Niederlande,Export,405486.65,405486.65,False
2025-05-01,2025-06-01,2025,5,Niederlande,Import,-999239.15,999239.15,False
2025-05-01,2025-06-01,2025,5,Norwegen,Export,204919.0,204919.0,False
2025-05-01,2025-06-01,2025,5,Norwegen,Import,-571555.0,571555.0,False
2025-05-01,2025-06-01,2025,5,Oesterreich,Export,837477.15,837477.15,False
2025-05-01,2025-06-01,2025,5,Oesterreich,Import,-103711.1,103711.1,False
2025-05-01,2025-06-01,2025,5,Polen,Export,568261.32,568261.32,False
2025-05-01,2025-06-01,2025,5,Polen,Import,-213781.7,213781.7,False
2025-05-01,2025-06-01,2025,5,Schweden,Export,77932.0,77932.0,False
2025-05-01,2025-06-01,2025,5,Schweden,Import,-207457.0,207457.0,False
2025-05-01,2025-06-01,2025,5,Schweiz,Export,215091.91,215091.91,False
2025-05-01,2025-06-01,2025,5,Schweiz,Import,-1016162.18,1016162.18,False
2025-05-01,2025-06-01,2025,5,Tschechien,Export,566852.78,566852.78,False
2025-05-01,2025-06-01,2025,5,Tschechien,Import,-233161.93,233161.93,False
2025-06-01,2025-07-01,2025,6,Belgien,Export,466476.13,466476.13,False
2025-06-01,2025-07-01,2025,6,Belgien,Import,-451190.82,451190.82,False
2025-06-01,2025-07-01,2025,6,Daenemark,Export,848573.32,848573.32,False
2025-06-01,2025-07-01,2025,6,Daenemark,Import,-1408698.98,1408698.98,False
2025-06-01,2025-07-01,2025,6,Frankreich,Export,337331.65,337331.65,False
2025-06-01,2025-07-01,2025,6,Frankreich,Import,-897922.48,897922.48,False
2025-06-01,2025-07-01,2025,6,Gesamt,Nettoexport,-1152432.91,1152432.91,True
2025-06-01,2025-07-01,2025,6,Luxemburg,Export,247326.31,247326.31,False
2025-06-01,2025-07-01,2025,6,Luxemburg,Import,0.0,0.0,False
2025-06-01,2025-07-01,2025,6,Niederlande,Export,435678.5,435678.5,False
2025-06-01,2025-07-01,2025,6,Niederlande,Import,-713626.9,713626.9,False
2025-06-01,2025-07-01,2025,6,Norwegen,Export,207690.75,207690.75,False
2025-06-01,2025-07-01,2025,6,Norwegen,Import,-479002.25,479002.25,False
2025-06-01,2025-07-01,2025,6,Oesterreich,Export,716124.42,716124.42,False
2025-06-01,2025-07-01,2025,6,Oesterreich,Import,-97334.34,97334.34,False
2025-06-01,2025-07-01,2025,6,Polen,Export,416840.05,416840.05,False
2025-06-01,2025-07-01,2025,6,Polen,Import,-211957.75,211957.75,False
2025-06-01,2025-07-01,2025,6,Schweden,Export,64902.0,64902.0,False
2025-06-01,2025-07-01,2025,6,Schweden,Import,-252116.0,252116.0,False
2025-06-01,2025-07-01,2025,6,Schweiz,Export,250325.22,250325.22,False
2025-06-01,2025-07-01,2025,6,Schweiz,Import,-1066208.91,1066208.91,False
